Codigo,Despesa,UO,orgao_ug_desp,UG,ug_desp,Valor
33804101,INSTIT. DE CARATER CULTURAL OU EDUCACIONAL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 8.588,00"
33804101,INSTIT. DE CARATER CULTURAL OU EDUCACIONAL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 1.970,40"
33804101,INSTIT. DE CARATER CULTURAL OU EDUCACIONAL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33900421,AUXILIO-ALIMENTACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 100.358,12"
33900421,AUXILIO-ALIMENTACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 24.836,08"
33900421,AUXILIO-ALIMENTACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33900422,AUXILIO-CRECHE,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 3.627,30"
33900422,AUXILIO-CRECHE,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 898,80"
33900422,AUXILIO-CRECHE,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33900423,AUXILIO-TRANSPORTE,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 10.288,37"
33900423,AUXILIO-TRANSPORTE,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33900801,AUXILIO-FUNERAL ATIVO CIVIL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 11.800,12"
33900801,AUXILIO-FUNERAL ATIVO CIVIL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33900801,AUXILIO-FUNERAL ATIVO CIVIL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33900803,AUXILIO-FUNERAL INATIVO CIVIL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 84.922,15"
33900803,AUXILIO-FUNERAL INATIVO CIVIL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 49.316,00"
33900803,AUXILIO-FUNERAL INATIVO CIVIL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 53.544,00"
33900805,AUXILIO NATALIDADE ATIVO CIVIL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33900805,AUXILIO NATALIDADE ATIVO CIVIL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 7.000,00"
33900805,AUXILIO NATALIDADE ATIVO CIVIL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 4.207,25"
33900805,AUXILIO NATALIDADE ATIVO CIVIL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33900809,AUXILIO-CRECHE CIVIL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 388.918,70"
33900809,AUXILIO-CRECHE CIVIL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 6.344,00"
33900809,AUXILIO-CRECHE CIVIL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 139.715,90"
33900809,AUXILIO-CRECHE CIVIL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33900809,AUXILIO-CRECHE CIVIL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33901414,DIARIAS NO PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 3.402,43"
33901416,DIARIAS NO EXTERIOR,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33901801,BOLSAS DE ESTUDO NO PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 2.910.385,00"
33901801,BOLSAS DE ESTUDO NO PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 1.576.015,00"
33901801,BOLSAS DE ESTUDO NO PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 31.200,00"
33901801,BOLSAS DE ESTUDO NO PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 452.264,66"
33901801,BOLSAS DE ESTUDO NO PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 6.000,00"
33901801,BOLSAS DE ESTUDO NO PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 101.842,00"
33901801,BOLSAS DE ESTUDO NO PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 2.680.772,00"
33901801,BOLSAS DE ESTUDO NO PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 1.363.734,00"
33901801,BOLSAS DE ESTUDO NO PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 469.836,51"
33901801,BOLSAS DE ESTUDO NO PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 1.389.110,00"
33901804,AUXILIOS PARA DESENV. DE ESTUDOS E PESQUISAS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33902001,AUXILIO A PESQUISADORES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33902001,AUXILIO A PESQUISADORES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33902001,AUXILIO A PESQUISADORES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 33.872,25"
33902001,AUXILIO A PESQUISADORES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33902002,AUXILIO AAS ATIVIDADES AUXILIARES DE PESQUISA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 32.500,00"
33903001,COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903001,COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 29.673,66"
33903004,GAS E OUTROS MATERIAIS ENGARRAFADOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903007,GENEROS DE ALIMENTACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903007,GENEROS DE ALIMENTACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903007,GENEROS DE ALIMENTACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 1.907,85"
33903011,MATERIAL QUIMICO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903016,MATERIAL DE EXPEDIENTE,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903016,MATERIAL DE EXPEDIENTE,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903016,MATERIAL DE EXPEDIENTE,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 1.337,85"
33903017,MATERIAL DE TIC - MATERIAL DE CONSUMO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903017,MATERIAL DE TIC - MATERIAL DE CONSUMO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 439,00"
33903019,MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903021,MATERIAL DE COPA E COZINHA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 158,04"
33903022,MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903022,MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903022,MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 230.762,29"
33903024,MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903024,MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903024,MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903025,MATERIAL P/ MANUTENCAO DE BENS MOVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903025,MATERIAL P/ MANUTENCAO DE BENS MOVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903026,MATERIAL ELETRICO E ELETRONICO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903026,MATERIAL ELETRICO E ELETRONICO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 14.330,60"
33903026,MATERIAL ELETRICO E ELETRONICO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903028,MATERIAL DE PROTECAO E SEGURANCA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903028,MATERIAL DE PROTECAO E SEGURANCA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903028,MATERIAL DE PROTECAO E SEGURANCA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903035,MATERIAL LABORATORIAL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903035,MATERIAL LABORATORIAL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903036,MATERIAL HOSPITALAR,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903039,MATERIAL P/ MANUTENCAO DE VEICULOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 2.580,00"
33903044,MATERIAL DE SINALIZACAO VISUAL E OUTROS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903044,MATERIAL DE SINALIZACAO VISUAL E OUTROS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903098,INSCRICAO DE RESTOS A PAGAR - MATERIAL DE CONSUMO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154035,HOSPITAL UNIV. GAFFREE E GUINLE DA UNIRIO,"R$ 0,00"
33903301,PASSAGENS PARA O PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903301,PASSAGENS PARA O PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903302,PASSAGENS PARA O EXTERIOR,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903309,TRANSPORTE DE SERVIDORES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903310,TAXA DE SERV. EMISSAO BILHETES NAO UTILIZADOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 4.337,50"
33903602,DIARIAS A COLABORADORES EVENTUAIS NO PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 30.000,00"
33903602,DIARIAS A COLABORADORES EVENTUAIS NO PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 27.794,24"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26236,UNIVERSIDADE FEDERAL FLUMINENSE,153056,UNIVERSIDADE FEDERAL FLUMINENSE,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154035,HOSPITAL UNIV. GAFFREE E GUINLE DA UNIRIO,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26236,UNIVERSIDADE FEDERAL FLUMINENSE,153056,UNIVERSIDADE FEDERAL FLUMINENSE,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 33.923,63"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154035,HOSPITAL UNIV. GAFFREE E GUINLE DA UNIRIO,"R$ 1.720,11"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26236,UNIVERSIDADE FEDERAL FLUMINENSE,153056,UNIVERSIDADE FEDERAL FLUMINENSE,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 1.761,08"
33903701,"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903701,"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 889.525,79"
33903701,"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 2.610.788,49"
33903701,"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903701,"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 5.247.628,96"
33903701,"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 211.275,61"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 626.651,36"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 1.096.829,70"
33903703,VIGILANCIA OSTENSIVA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 3.198.915,56"
33903703,VIGILANCIA OSTENSIVA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903703,VIGILANCIA OSTENSIVA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903703,VIGILANCIA OSTENSIVA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 5.598.102,23"
33903901,ASSINATURAS DE PERIODICOS E ANUIDADES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903901,ASSINATURAS DE PERIODICOS E ANUIDADES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 293.208,98"
33903902,CONDOMINIOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903902,CONDOMINIOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 395.187,59"
33903902,CONDOMINIOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
