Codigo,Despesa,UO,orgao_ug_desp,UG,ug_desp,Valor
33903017,MATERIAL DE TIC - MATERIAL DE CONSUMO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903017,MATERIAL DE TIC - MATERIAL DE CONSUMO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 3.100,92"
33903019,MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903019,MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 19.037,00"
33903020,"MATERIAL DE CAMA, MESA E BANHO",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903021,MATERIAL DE COPA E COZINHA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 4.659,19"
33903022,MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903022,MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903022,MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903022,MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 5.312,52"
33903022,MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 53.131,76"
33903023,"UNIFORMES, TECIDOS E AVIAMENTOS",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903023,"UNIFORMES, TECIDOS E AVIAMENTOS",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 4.184,51"
33903023,"UNIFORMES, TECIDOS E AVIAMENTOS",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903024,MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903024,MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903024,MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903024,MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 12.574,27"
33903024,MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903025,MATERIAL P/ MANUTENCAO DE BENS MOVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 15.980,00"
33903026,MATERIAL ELETRICO E ELETRONICO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903026,MATERIAL ELETRICO E ELETRONICO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903026,MATERIAL ELETRICO E ELETRONICO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903026,MATERIAL ELETRICO E ELETRONICO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903026,MATERIAL ELETRICO E ELETRONICO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903026,MATERIAL ELETRICO E ELETRONICO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 51.510,04"
33903026,MATERIAL ELETRICO E ELETRONICO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903028,MATERIAL DE PROTECAO E SEGURANCA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903028,MATERIAL DE PROTECAO E SEGURANCA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 6.276,40"
33903029,"MATERIAL P/ AUDIO, VIDEO E FOTO",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903030,MATERIAL PARA COMUNICACOES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903035,MATERIAL LABORATORIAL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903035,MATERIAL LABORATORIAL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903035,MATERIAL LABORATORIAL,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 9.422,80"
33903036,MATERIAL HOSPITALAR,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903042,FERRAMENTAS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 35,00"
33903044,MATERIAL DE SINALIZACAO VISUAL E OUTROS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903044,MATERIAL DE SINALIZACAO VISUAL E OUTROS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 173,07"
33903044,MATERIAL DE SINALIZACAO VISUAL E OUTROS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903050,"BANDEIRAS, FLAMULAS E INSIGNIAS",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903096,MATERIAL DE CONSUMO - PAGTO ANTECIPADO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903098,INSCRICAO DE RESTOS A PAGAR - MATERIAL DE CONSUMO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154035,HOSPITAL UNIV. GAFFREE E GUINLE DA UNIRIO,"R$ 0,00"
33903301,PASSAGENS PARA O PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903301,PASSAGENS PARA O PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 6.791,02"
33903301,PASSAGENS PARA O PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903301,PASSAGENS PARA O PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 251.950,59"
33903301,PASSAGENS PARA O PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903302,PASSAGENS PARA O EXTERIOR,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 10.819,79"
33903302,PASSAGENS PARA O EXTERIOR,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 60.992,59"
33903310,TAXA DE SERV. EMISSAO BILHETES NAO UTILIZADOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 4.337,50"
33903504,CONSULTORIA EM TECNOLOGIA DA INFORMACAO E COMUNICACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903602,DIARIAS A COLABORADORES EVENTUAIS NO PAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 6.615,80"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26232,UNIVERSIDADE FEDERAL DA BAHIA,153038,UNIVERSIDADE FEDERAL DA BAHIA,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26271,FUNDACAO UNIVERSIDADE DE BRASILIA,154040,FUNDACAO UNIVERSIDADE DE BRASILIA - FUB,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26236,UNIVERSIDADE FEDERAL FLUMINENSE,153056,UNIVERSIDADE FEDERAL FLUMINENSE,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26236,UNIVERSIDADE FEDERAL FLUMINENSE,153056,UNIVERSIDADE FEDERAL FLUMINENSE,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,24000,"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES",240133,COORDENACAO-GERAL DE GESTAO DE PESSOAS,"R$ 4.513,27"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26236,UNIVERSIDADE FEDERAL FLUMINENSE,153056,UNIVERSIDADE FEDERAL FLUMINENSE,"R$ 3.060,23"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26245,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,153115,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 187.181,13"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154035,HOSPITAL UNIV. GAFFREE E GUINLE DA UNIRIO,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26236,UNIVERSIDADE FEDERAL FLUMINENSE,153056,UNIVERSIDADE FEDERAL FLUMINENSE,"R$ 0,00"
33903628,GRATIFICACAO POR ENCARGO DE CURSO E CONCURSO - GECC,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 5.144,88"
33903701,"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903701,"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903701,"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903701,"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903701,"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 2.889.621,45"
33903701,"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 928.394,82"
33903701,"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903701,"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903701,"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL",26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 4.742.861,06"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 2.019.454,74"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 81.268,46"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 180.541,43"
33903702,LIMPEZA E CONSERVACAO,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 2.633.502,10"
33903703,VIGILANCIA OSTENSIVA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903703,VIGILANCIA OSTENSIVA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903703,VIGILANCIA OSTENSIVA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 3.410.860,04"
33903703,VIGILANCIA OSTENSIVA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903703,VIGILANCIA OSTENSIVA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 165.000,00"
33903703,VIGILANCIA OSTENSIVA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 5.153.279,13"
33903798,INSCRICAO DE RESTOS A PAGAR - LOCACAO DE MAO-DE-OBRA,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903901,ASSINATURAS DE PERIODICOS E ANUIDADES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903901,ASSINATURAS DE PERIODICOS E ANUIDADES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903901,ASSINATURAS DE PERIODICOS E ANUIDADES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 130.954,69"
33903901,ASSINATURAS DE PERIODICOS E ANUIDADES,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 77.972,73"
33903902,CONDOMINIOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903902,CONDOMINIOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 348.979,11"
33903902,CONDOMINIOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 36.768,35"
33903903,COMISSOES E CORRETAGENS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 58.776,78"
33903905,SERVICOS TECNICOS PROFISSIONAIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903912,LOCACAO DE MAQUINAS E EQUIPAMENTOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903912,LOCACAO DE MAQUINAS E EQUIPAMENTOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 127.225,00"
33903912,LOCACAO DE MAQUINAS E EQUIPAMENTOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 18.175,00"
33903912,LOCACAO DE MAQUINAS E EQUIPAMENTOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 18.175,00"
33903914,LOCACAO BENS MOV. OUT.NATUREZAS E INTANGIVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903914,LOCACAO BENS MOV. OUT.NATUREZAS E INTANGIVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 13.081,05"
33903914,LOCACAO BENS MOV. OUT.NATUREZAS E INTANGIVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903916,MANUTENCAO E CONSERV. DE BENS IMOVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903916,MANUTENCAO E CONSERV. DE BENS IMOVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903916,MANUTENCAO E CONSERV. DE BENS IMOVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903916,MANUTENCAO E CONSERV. DE BENS IMOVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 2.529.197,82"
33903916,MANUTENCAO E CONSERV. DE BENS IMOVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903916,MANUTENCAO E CONSERV. DE BENS IMOVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154035,HOSPITAL UNIV. GAFFREE E GUINLE DA UNIRIO,"R$ 0,00"
33903916,MANUTENCAO E CONSERV. DE BENS IMOVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 70.000,00"
33903916,MANUTENCAO E CONSERV. DE BENS IMOVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903916,MANUTENCAO E CONSERV. DE BENS IMOVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903916,MANUTENCAO E CONSERV. DE BENS IMOVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903916,MANUTENCAO E CONSERV. DE BENS IMOVEIS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 660.946,97"
33903917,MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
33903917,MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 4.647,00"
33903917,MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,"R$ 0,00"
